Date,Close
2010-05-19,92.66999816894531
2010-05-20,92.66999816894531
2010-05-21,92.66999816894531
2010-05-24,92.66999816894531
2010-05-25,92.66999816894531
2010-05-26,92.66999816894531
2010-05-27,92.66999816894531
2010-05-28,92.80000305175781
2010-05-31,92.79000091552734
2010-06-01,92.31999969482422
2010-06-02,91.77999877929688
2010-06-03,91.77999877929688
2010-06-04,91.55999755859375
2010-06-07,90.16000366210938
2010-06-08,89.37999725341797
2010-06-09,89.37999725341797
2010-06-10,89.37999725341797
2010-06-11,89.37999725341797
2010-06-14,89.37999725341797
2010-06-15,89.37999725341797
2010-06-16,89.37999725341797
2010-06-17,89.37999725341797
2010-06-18,89.37999725341797
2010-06-21,89.37999725341797
2010-06-22,89.37999725341797
2010-06-23,89.37999725341797
2010-06-24,89.37999725341797
2010-06-25,89.37999725341797
2010-06-28,89.37999725341797
2010-06-29,90.2300033569336
2010-06-30,90.2300033569336
2010-07-01,90.2300033569336
2010-07-02,90.2300033569336
2010-07-05,90.2300033569336
2010-07-06,86.98999786376953
2010-07-07,86.98999786376953
2010-07-08,86.98999786376953
2010-07-09,86.98999786376953
2010-07-12,91.20999908447266
2010-07-13,91.20999908447266
2010-07-14,91.20999908447266
2010-07-15,91.20999908447266
2010-07-16,91.30000305175781
2010-07-19,90.5199966430664
2010-07-20,90.70999908447266
2010-07-21,92.83000183105469
2010-07-22,93.02999877929688
2010-07-23,93.02999877929688
2010-07-26,93.02999877929688
2010-07-27,93.02999877929688
2010-07-28,93.02999877929688
2010-07-29,93.29000091552734
2010-07-30,93.41000366210938
2010-08-02,93.41000366210938
2010-08-03,93.41000366210938
2010-08-04,93.41000366210938
2010-08-05,93.41000366210938
2010-08-06,93.41000366210938
2010-08-09,93.41000366210938
2010-08-10,93.41000366210938
2010-08-11,93.01000213623047
2010-08-12,92.33000183105469
2010-08-13,91.86000061035156
2010-08-16,91.87000274658203
2010-08-17,91.87000274658203
2010-08-18,91.87000274658203
2010-08-19,91.48999786376953
2010-08-20,90.69999694824219
2010-08-23,91.13999938964844
2010-08-24,91.13999938964844
2010-08-25,91.13999938964844
2010-08-26,91.13999938964844
2010-08-27,90.13999938964844
2010-08-30,90.22000122070312
2010-08-31,89.75
2010-09-01,89.75
2010-09-02,89.75
2010-09-03,89.75
2010-09-06,89.75
2010-09-07,89.75
2010-09-08,89.75
2010-09-09,94.52999877929688
2010-09-10,94.4800033569336
2010-09-13,94.4800033569336
2010-09-14,94.4800033569336
2010-09-15,94.4800033569336
2010-09-16,94.4800033569336
2010-09-17,94.4800033569336
2010-09-20,94.4800033569336
2010-09-21,94.4800033569336
2010-09-22,94.4800033569336
2010-09-23,94.4800033569336
2010-09-24,94.4800033569336
2010-09-27,94.4800033569336
2010-09-28,94.4800033569336
2010-09-29,97.66000366210938
2010-09-30,98.26000213623047
2010-10-01,97.45999908447266
2010-10-04,96.94999694824219
2010-10-05,96.94999694824219
2010-10-06,96.94999694824219
2010-10-07,96.94999694824219
2010-10-08,96.94999694824219
2010-10-11,96.94999694824219
2010-10-12,96.94999694824219
2010-10-13,96.94999694824219
2010-10-14,96.94999694824219
2010-10-15,96.94999694824219
2010-10-18,96.94999694824219
2010-10-19,96.94999694824219
2010-10-20,96.94999694824219
2010-10-21,96.94999694824219
2010-10-22,96.94999694824219
2010-10-25,96.94999694824219
2010-10-26,96.94999694824219
2010-10-27,96.94999694824219
2010-10-28,96.94999694824219
2010-10-29,96.94999694824219
2010-11-01,73.05999755859375
2010-11-02,72.54000091552734
2010-11-03,72.44000244140625
2010-11-04,72.98999786376953
2010-11-05,72.98999786376953
2010-11-08,72.98999786376953
2010-11-09,75.26000213623047
2010-11-10,75.36000061035156
2010-11-11,75.5199966430664
2010-11-12,74.9000015258789
2010-11-15,75.58999633789062
2010-11-16,75.58999633789062
2010-11-17,74.61000061035156
2010-11-18,75.26000213623047
2010-11-19,74.88999938964844
2010-11-22,74.88999938964844
2010-11-23,75.18000030517578
2010-11-24,75.18000030517578
2010-11-25,76.80999755859375
2010-11-26,76.9000015258789
2010-11-29,76.87000274658203
2010-11-30,77.38999938964844
2010-12-01,77.68000030517578
2010-12-02,77.68000030517578
2010-12-03,77.86000061035156
2010-12-06,77.86000061035156
2010-12-07,78.86000061035156
2010-12-08,79.08999633789062
2010-12-09,79.66000366210938
2010-12-10,79.87999725341797
2010-12-13,79.5199966430664
2010-12-14,79.58000183105469
2010-12-15,79.73999786376953
2010-12-16,80.41999816894531
2010-12-17,79.68000030517578
2010-12-20,79.68000030517578
2010-12-21,81.62999725341797
2010-12-22,82.12999725341797
2010-12-23,82.02999877929688
2010-12-27,81.58000183105469
2010-12-28,82.04000091552734
2010-12-29,81.9800033569336
2010-12-30,81.0999984741211
2011-01-03,81.55000305175781
2011-01-04,81.45999908447266
2011-01-05,81.45999908447266
2011-01-06,81.45999908447266
2011-01-07,83.7300033569336
2011-01-10,83.69999694824219
2011-01-11,84.20999908447266
2011-01-12,84.27999877929688
2011-01-13,82.3499984741211
2011-01-14,82.61000061035156
2011-01-17,82.93000030517578
2011-01-18,82.56999969482422
2011-01-19,81.62000274658203
2011-01-20,81.12999725341797
2011-01-21,81.05000305175781
2011-01-24,80.68000030517578
2011-01-25,80.66999816894531
2011-01-26,81.06999969482422
2011-01-27,80.88999938964844
2011-01-28,80.68000030517578
2011-01-31,80.19999694824219
2011-02-01,80.87999725341797
2011-02-02,81.05999755859375
2011-02-03,81.6500015258789
2011-02-04,82.37000274658203
2011-02-07,82.37000274658203
2011-02-08,82.7300033569336
2011-02-09,82.55999755859375
2011-02-10,83.06999969482422
2011-02-11,83.91000366210938
2011-02-14,84.5999984741211
2011-02-15,84.3499984741211
2011-02-16,84.47000122070312
2011-02-17,84.30000305175781
2011-02-18,84.30999755859375
2011-02-21,83.4800033569336
2011-02-22,83.29000091552734
2011-02-23,82.55999755859375
2011-02-24,82.55999755859375
2011-02-25,82.08000183105469
2011-02-28,82.37999725341797
2011-03-01,81.94999694824219
2011-03-02,81.94999694824219
2011-03-03,81.58999633789062
2011-03-04,81.23999786376953
2011-03-07,80.48999786376953
2011-03-08,80.48999786376953
2011-03-09,81.23999786376953
2011-03-10,80.93000030517578
2011-03-11,80.44000244140625
2011-03-14,80.44000244140625
2011-03-15,80.44000244140625
2011-03-16,78.05000305175781
2011-03-17,78.11000061035156
2011-03-18,77.80000305175781
2011-03-21,78.55999755859375
2011-03-22,78.31999969482422
2011-03-23,78.5999984741211
2011-03-24,79.08000183105469
2011-03-25,79.08000183105469
2011-03-28,80.11000061035156
2011-03-29,80.19000244140625
2011-03-30,80.87000274658203
2011-03-31,80.23999786376953
2011-04-01,81.0
2011-04-04,80.55999755859375
2011-04-05,80.61000061035156
2011-04-06,79.83000183105469
2011-04-07,79.80999755859375
2011-04-08,79.3499984741211
2011-04-11,79.12999725341797
2011-04-12,77.94999694824219
2011-04-13,78.01000213623047
2011-04-14,77.73999786376953
2011-04-15,78.45999908447266
2011-04-18,78.52999877929688
2011-04-19,78.33999633789062
2011-04-20,78.77999877929688
2011-04-21,78.72000122070312
2011-04-26,79.2300033569336
2011-04-27,78.9000015258789
2011-04-28,78.80000305175781
2011-04-29,78.88999938964844
2011-05-02,78.91000366210938
2011-05-03,78.55000305175781
2011-05-04,77.73999786376953
2011-05-05,77.76000213623047
2011-05-06,77.76000213623047
2011-05-09,80.7699966430664
2011-05-10,80.9000015258789
2011-05-11,81.19999694824219
2011-05-12,80.94000244140625
2011-05-13,81.38999938964844
2011-05-16,81.06999969482422
2011-05-17,80.29000091552734
2011-05-18,80.48999786376953
2011-05-19,80.73999786376953
2011-05-20,81.04000091552734
2011-05-23,80.68000030517578
2011-05-24,80.36000061035156
2011-05-25,80.52999877929688
2011-05-26,80.44999694824219
2011-05-27,80.37999725341797
2011-05-30,80.2699966430664
2011-05-31,80.13999938964844
2011-06-01,80.13999938964844
2011-06-02,78.16999816894531
2011-06-03,77.7300033569336
2011-06-06,77.7300033569336
2011-06-07,75.80000305175781
2011-06-08,75.80000305175781
2011-06-09,75.56999969482422
2011-06-10,76.26000213623047
2011-06-13,76.27999877929688
2011-06-14,76.62000274658203
2011-06-15,77.06999969482422
2011-06-16,77.44000244140625
2011-06-17,76.80999755859375
2011-06-20,76.9000015258789
2011-06-21,77.5199966430664
2011-06-22,77.47000122070312
2011-06-23,77.26000213623047
