Date,Close
2000-01-03,2483.85498046875
2000-01-04,2374.867919921875
2000-01-05,2326.28564453125
2000-01-06,2321.457763671875
2000-01-07,2376.5625
2000-01-10,2442.312255859375
2000-01-11,2424.905029296875
2000-01-12,2404.605224609375
2000-01-13,2406.53857421875
2000-01-14,2441.350830078125
2000-01-17,2433.60888671875
2000-01-18,2366.8974609375
2000-01-19,2298.253662109375
2000-01-20,2277.942138671875
2000-01-21,2270.211181640625
2000-01-24,2225.73291015625
2000-01-25,2225.73291015625
2000-01-26,2260.546142578125
2000-01-27,2307.91796875
2000-01-28,2244.100830078125
2000-01-31,2196.727783203125
2000-02-01,2195.7578125
2000-02-02,2243.13916015625
2000-02-03,2276.009521484375
2000-02-04,2182.226318359375
2000-02-07,2119.380615234375
2000-02-08,2180.2939453125
2000-02-09,2255.7080078125
2000-02-10,2233.465087890625
2000-02-11,2144.519287109375
2000-02-14,2071.99853515625
2000-02-15,2140.6533203125
2000-02-16,2122.275634765625
2000-02-17,2116.4765625
2000-02-18,2080.70361328125
2000-02-21,2057.4970703125
2000-02-22,2046.861328125
2000-02-23,2070.06591796875
2000-02-24,1862.190673828125
2000-02-25,2045.8985595703125
2000-02-28,2040.091552734375
2000-02-29,2014.22900390625
2000-03-01,2082.635986328125
2000-03-02,2149.346435546875
2000-03-03,2121.313720703125
2000-03-06,2128.374267578125
2000-03-07,2163.18115234375
2000-03-08,2168.01953125
2000-03-09,2249.24462890625
2000-03-10,2403.962158203125
2000-03-13,2495.10888671875
2000-03-14,2410.731201171875
2000-03-15,2506.46923828125
2000-03-16,2624.446044921875
2000-03-17,2495.83203125
2000-03-20,2518.070068359375
2000-03-21,2608.96923828125
2000-03-22,2659.252685546875
2000-03-23,2659.252685546875
2000-03-24,2698.899658203125
2000-03-27,2646.680908203125
2000-03-28,2592.531982421875
2000-03-29,2466.8251953125
2000-03-30,2425.23486328125
2000-03-31,2455.214599609375
2000-04-03,2581.89501953125
2000-04-04,2687.298583984375
2000-04-05,2645.71044921875
2000-04-06,2692.127685546875
2000-04-07,2681.490234375
2000-04-10,2703.736572265625
2000-04-11,2753.048095703125
2000-04-12,2753.048095703125
2000-04-13,2755.951904296875
2000-04-14,2677.623291015625
2000-04-17,2617.67333984375
2000-04-18,2597.361572265625
2000-04-19,2680.528564453125
2000-04-20,2744.352783203125
2000-04-21,2745.375
2000-04-24,2745.375
2000-04-25,2744.352783203125
2000-04-26,2714.373779296875
2000-04-27,2585.76171875
2000-04-28,2600.26513671875
2000-05-01,2601.236572265625
2000-05-02,2583.8271484375
2000-05-03,2517.107177734375
2000-05-04,2535.478515625
2000-05-05,2528.705810546875
2000-05-08,2625.40673828125
2000-05-09,2693.098876953125
2000-05-10,2707.60302734375
2000-05-11,2758.8583984375
2000-05-12,2778.189697265625
2000-05-15,2783.999755859375
2000-05-16,2779.16064453125
2000-05-17,2610.90283203125
2000-05-18,2714.373779296875
2000-05-19,2688.260986328125
2000-05-22,2728.877685546875
2000-05-23,2672.794189453125
2000-05-24,2656.348388671875
2000-05-25,2690.1943359375
2000-05-26,2704.69775390625
2000-05-29,2705.71923828125
2000-05-30,2693.098876953125
2000-05-31,2725.01171875
2000-06-01,2799.465576171875
2000-06-02,2737.5830078125
2000-06-05,2666.9853515625
2000-06-06,2599.3037109375
2000-06-07,2591.560791015625
2000-06-08,2615.740478515625
2000-06-09,2639.910400390625
2000-06-12,2641.843994140625
2000-06-13,2639.910400390625
2000-06-14,2673.757568359375
2000-06-15,2668.919189453125
2000-06-16,2689.23291015625
2000-06-19,2773.361572265625
2000-06-20,2819.778564453125
2000-06-21,2839.110107421875
2000-06-22,2808.16943359375
2000-06-23,2823.644775390625
2000-06-26,2826.539306640625
2000-06-27,2801.3974609375
2000-06-28,2862.318603515625
2000-06-29,2944.514892578125
2000-06-30,2983.199462890625
2000-07-03,2997.702880859375
2000-07-04,2983.199462890625
2000-07-05,3017.044677734375
2000-07-06,3023.8173828125
2000-07-07,3043.14794921875
2000-07-10,3039.28271484375
2000-07-11,3050.890380859375
2000-07-12,3075.061767578125
2000-07-13,2980.294189453125
2000-07-14,2980.294189453125
2000-07-17,2919.373291015625
2000-07-18,2857.491455078125
2000-07-19,2836.2158203125
2000-07-20,2804.302734375
2000-07-21,2755.951904296875
2000-07-24,2755.951904296875
2000-07-25,2844.146728515625
2000-07-26,2798.5029296875
2000-07-27,2823.644775390625
2000-07-28,2847.815673828125
2000-07-31,2781.0947265625
2000-08-01,2826.539306640625
2000-08-02,2934.85009765625
2000-08-03,2906.8017578125
2000-08-04,2903.907470703125
2000-08-07,2923.23974609375
2000-08-08,2867.157470703125
2000-08-09,2853.624755859375
2000-08-10,2804.302734375
2000-08-11,2802.369873046875
2000-08-14,2852.652099609375
2000-08-15,2862.318603515625
2000-08-16,2881.6611328125
2000-08-17,2953.219970703125
2000-08-18,2968.694091796875
2000-08-21,2944.514892578125
2000-08-22,2997.702880859375
2000-08-23,2990.931640625
2000-08-24,3015.1123046875
2000-08-25,3055.719482421875
2000-08-28,3056.869140625
2000-08-29,2990.931640625
2000-08-30,2996.73193359375
2000-08-31,3036.386962890625
2000-09-01,3079.89892578125
2000-09-04,3097.461181640625
2000-09-05,3033.6328125
2000-09-06,2968.8408203125
2000-09-07,2996.87939453125
2000-09-08,3045.231201171875
2000-09-11,3080.050537109375
2000-09-12,3191.259765625
2000-09-13,3133.240966796875
2000-09-14,3231.880615234375
2000-09-15,3152.575439453125
2000-09-18,3165.145751953125
2000-09-19,3227.0419921875
2000-09-20,3189.32763671875
2000-09-21,3273.4599609375
2000-09-22,3365.327880859375
2000-09-25,3404.974609375
2000-09-26,3341.156005859375
2000-09-27,3431.089111328125
2000-09-28,3471.7080078125
2000-09-29,3427.222412109375
2000-10-02,3312.136474609375
2000-10-03,3345.984375
2000-10-04,3367.260498046875
2000-10-05,3409.813232421875
